id,date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_lot,sqft_above,sqft_basement
3705000060,20140604T000000,270000,3,2.25,2080,1.5,0,0,3,7,2003,0,98042,47.4203,-122.157,2080,2275,4252,1550,530
7525410060,20150109T000000,610000,4,2.25,2090,1,0,0,3,8,1980,0,98075,47.5739,-122.032,2910,21132,35040,1490,600
3295700060,20140602T000000,500000,3,2,1720,1,0,2,5,7,1941,0,98108,47.559,-122.298,1760,5525,5525,960,760
8121500060,20140807T000000,715000,4,2.25,2460,1,0,0,5,8,1968,0,98053,47.6627,-122.032,2250,40635,40635,2460,0
3728800320,20140529T000000,264000,3,1.5,1470,1,0,0,4,7,1958,0,98042,47.3658,-122.148,1760,15370,14821,1470,0
6003501535,20140828T000000,550000,3,1.75,1650,1.5,0,0,3,8,1901,0,98102,47.6209,-122.317,1500,2400,3200,1650,0
2621750340,20141015T000000,337000,3,2,1690,1,0,0,3,8,1997,0,98042,47.3724,-122.108,2090,8100,9087,1690,0
3445000274,20150513T000000,170000,3,1,970,1,0,0,4,6,1962,0,98198,47.4167,-122.302,1280,11805,8710,970,0
3288200030,20140829T000000,405000,4,2.5,2030,1,0,0,4,7,1972,0,98034,47.7321,-122.185,1940,8000,9095,1130,900
4188000640,20140911T000000,775000,4,2.5,2540,1,0,0,3,10,1984,0,98052,47.7185,-122.114,2790,20301,28563,2540,0
2558730070,20140825T000000,425000,3,2.25,1570,1,0,0,4,7,1983,0,98034,47.7223,-122.174,1700,7230,7475,1200,370
7923500060,20140922T000000,713000,5,2.75,2580,2,0,2,4,8,1967,0,98007,47.5943,-122.133,2240,9316,9242,1720,860
8016300030,20141103T000000,555000,5,2.5,2090,1,0,0,3,8,1966,0,98008,47.5968,-122.127,2490,8712,8712,1420,670
3629920830,20150506T000000,810000,4,2.5,3260,2,0,0,3,9,2003,0,98029,47.5453,-121.995,3010,5608,5608,3260,0
4054510270,20140827T000000,1.25E+06,4,3.75,3830,2,0,0,4,11,1990,0,98077,47.7237,-122.042,5600,56568,41263,3830,0
2864600105,20140624T000000,819000,3,3.5,2130,2,0,2,5,8,1908,0,98199,47.6491,-122.405,2040,5381,6150,1530,600
8165500830,20150327T000000,409900,3,2.5,1690,2,0,0,3,8,2013,0,98106,47.5389,-122.367,1690,1760,1200,1410,280
4395600060,20140630T000000,935000,2,2.5,1780,2,0,0,5,9,1974,0,98004,47.6132,-122.21,2320,2067,2067,1780,0
4444800045,20150420T000000,657500,4,1.75,1620,1,0,3,4,7,1947,0,98117,47.6981,-122.4,2170,8650,7560,1380,240
1115300270,20150428T000000,900000,6,3.75,4210,2,0,0,3,9,2008,0,98059,47.5211,-122.157,3820,6368,6105,3280,930
5363200200,20150402T000000,932800,5,3.25,2980,2.5,0,0,3,9,1998,2007,98115,47.6919,-122.294,1670,7140,7095,2980,0
6067900640,20150420T000000,391000,3,2,1490,1,0,0,4,8,1977,0,98006,47.5455,-122.184,2190,9000,9000,1490,0
4279200060,20141230T000000,420000,4,2.5,2110,2,0,0,3,8,2000,0,98059,47.4979,-122.153,1650,9900,9825,2110,0
3425059222,20141124T000000,1.30E+06,6,3.5,6563,2,0,0,3,10,2002,0,98005,47.6078,-122.157,2610,22651,32670,5153,1410
5253300397,20150409T000000,415000,3,1.5,1510,1,0,0,5,8,1956,0,98133,47.751,-122.338,1560,7276,16800,1510,0
1769600204,20150225T000000,350000,3,1.75,1830,1,0,0,3,8,1946,0,98146,47.5038,-122.379,1670,8430,9425,1590,240
1176001195,20140621T000000,375000,2,1,1230,2,0,0,4,7,1948,0,98107,47.6684,-122.401,1660,3056,1820,830,400
1239400570,20141117T000000,860000,3,1.75,2180,1,0,2,5,8,1947,0,98033,47.673,-122.187,3540,10318,14135,1300,880
6071600270,20140603T000000,495000,4,2.25,2220,1,0,0,4,8,1961,0,98006,47.5491,-122.17,2220,9106,8872,1110,1110
1311100520,20150414T000000,250000,4,2.25,1730,1,0,0,3,7,1962,0,98001,47.3386,-122.288,1550,7920,8400,1730,0
1402200070,20141013T000000,365000,4,2.25,1990,1,0,0,4,8,1968,0,98058,47.439,-122.144,2400,19210,21312,1990,0
1419700270,20140507T000000,503000,3,2.75,1540,1,0,0,5,7,1980,0,98034,47.7163,-122.212,1540,7416,6760,1210,330
5126900310,20150325T000000,150000,2,1,1100,1,0,0,4,6,1944,0,98058,47.4752,-122.172,1390,7200,7200,1100,0
8816400885,20141008T000000,450000,4,1.75,1640,1,0,0,4,7,1912,0,98105,47.6684,-122.314,1420,2342,1480,820,820
5412100550,20141208T000000,355000,4,3,2590,2,0,0,3,8,2001,0,98001,47.2609,-122.289,2550,6800,7213,2590,0
7203000465,20141018T000000,245000,3,2,1450,2,0,0,4,7,1972,0,98003,47.346,-122.315,1910,7701,9333,1450,0
1862900160,20140703T000000,265900,3,2,1180,1,0,0,4,7,1992,0,98031,47.4053,-122.181,1720,7793,7793,1180,0
984220240,20141125T000000,299000,4,2.5,1820,1,0,0,3,7,1975,0,98058,47.4339,-122.167,1840,7650,7575,1220,600
4458800060,20150409T000000,957500,4,2.25,2360,2,0,0,4,10,1968,0,98040,47.5318,-122.224,2850,11362,11523,2360,0
1138000160,20140908T000000,343000,3,1,1120,1,0,0,4,7,1972,0,98034,47.7143,-122.211,1340,7302,7250,1120,0
9406520550,20141027T000000,307500,3,2.25,1646,2,0,0,3,7,1994,0,98038,47.3646,-122.037,1975,9161,7364,1646,0
7852160070,20150105T000000,937500,5,3.75,4210,2,0,3,3,10,2004,0,98065,47.5364,-121.858,3950,13591,14599,4210,0
7214700160,20140509T000000,610000,3,3,2480,1,0,0,4,8,1976,0,98077,47.7591,-122.073,1260,14100,45302,1620,860
2483700160,20140917T000000,720000,3,1.5,1590,1,0,2,3,8,1952,0,98136,47.5244,-122.386,2080,7200,7080,1310,280
1972201820,20141016T000000,610000,4,2,2130,1.5,0,0,5,7,1919,0,98103,47.6515,-122.346,1330,2719,2620,1650,480
9477000060,20150331T000000,434500,3,1.75,1650,1,0,0,4,7,1967,0,98034,47.7335,-122.193,1560,7350,7965,1650,0
7932000041,20150512T000000,602500,2,2.5,3090,1,0,0,4,10,1979,0,98058,47.4291,-122.177,1860,62829,47044,2250,840
1231000520,20141118T000000,607010,4,2.5,2180,2,0,0,3,8,2002,0,98118,47.5553,-122.269,2180,4000,4000,1700,480
7522500070,20150204T000000,610000,3,1,1800,1,0,0,3,7,1947,0,98117,47.686,-122.395,1320,5625,5750,1040,760
4215250310,20140919T000000,828500,4,2.5,3720,2,0,0,3,10,1983,0,98072,47.7582,-122.13,3720,35000,35000,3720,0
5560000070,20140707T000000,199990,3,1,1100,1,0,0,3,6,1961,0,98023,47.329,-122.338,1120,8470,8560,1100,0
1545804460,20150401T000000,294000,3,1.75,1530,1,0,0,3,7,1987,0,98038,47.3643,-122.049,1480,8125,9362,1530,0
9510970310,20140612T000000,789500,4,2.5,3010,2,0,0,3,9,2005,0,98052,47.6647,-122.08,2890,5176,6100,3010,0
98030160,20150212T000000,797000,3,3.5,3500,2,0,0,3,10,2008,0,98075,47.5807,-121.972,3510,7833,9473,3500,0
7853300070,20140818T000000,539950,5,3,3100,2,0,0,3,7,2006,0,98065,47.5369,-121.888,2460,5250,5250,3100,0
934300140,20150323T000000,284950,4,1.5,2000,1,0,0,4,7,1962,0,98198,47.3708,-122.311,1940,7531,6778,1170,830
1245001820,20150429T000000,776500,4,1.5,2290,1,0,0,3,7,1965,1987,98033,47.6888,-122.199,1900,8109,10372,1510,780
1974200060,20150424T000000,525000,4,2.5,2400,1,0,0,3,7,1967,0,98034,47.7104,-122.24,2030,9964,10070,1510,890
7300410060,20150425T000000,303000,3,2.5,1850,2,0,0,3,8,1999,0,98092,47.3311,-122.17,2400,6367,4957,1850,0
1939110310,20150310T000000,722080,3,3.25,3680,2,0,0,3,9,1988,0,98074,47.6272,-122.033,2280,8515,7650,2340,1340
7888000390,20140627T000000,140000,3,1,1060,1,0,0,3,7,1959,0,98198,47.3699,-122.309,1320,7912,7473,1060,0
7888000390,20150401T000000,235000,3,1,1060,1,0,0,3,7,1959,0,98198,47.3699,-122.309,1320,7912,7473,1060,0
1529300435,20141120T000000,440000,3,1,1610,1.5,0,0,3,7,1903,1973,98103,47.698,-122.351,1200,5701,5500,1610,0
2960900045,20140718T000000,605000,3,1.75,2330,1.5,0,0,4,7,1940,0,98126,47.5765,-122.378,1600,4000,6000,1630,700
3959400135,20140602T000000,380000,2,1,1210,1,0,0,3,8,1950,0,98108,47.5625,-122.316,1380,4800,4800,1060,150
7972600765,20140625T000000,352000,4,1,1530,1,0,0,3,7,1925,0,98106,47.5308,-122.35,1100,5203,8890,980,550
7214810550,20150413T000000,420000,4,2.25,2270,1,0,0,4,7,1979,0,98072,47.7559,-122.148,2500,10120,12000,1360,910
3271801090,20150430T000000,1.18E+06,4,2,2590,2,0,2,4,10,1930,0,98199,47.647,-122.41,2530,6380,7220,2590,0
8964800370,20141022T000000,1.38E+06,3,1.5,1850,1,0,0,4,8,1953,0,98004,47.6194,-122.208,3030,12752,10572,1850,0
8019200030,20140926T000000,300000,3,1.5,1500,1.5,0,0,4,6,1933,0,98168,47.495,-122.318,1270,15100,14750,1500,0
2954400400,20141112T000000,1.15E+06,4,3.25,4740,2,0,0,3,11,1990,0,98053,47.6624,-122.071,4800,42387,49091,4740,0
3013301525,20141013T000000,453500,2,1.5,1710,1,0,1,5,7,1951,0,98136,47.5286,-122.383,1530,5608,4189,1160,550
3303100075,20141014T000000,443500,3,2,1920,1,0,0,4,8,1972,0,98177,47.7735,-122.363,2220,7598,7598,1920,0
2004100075,20150326T000000,332000,2,1,1150,1,0,0,3,7,1954,0,98155,47.737,-122.325,1300,8139,8138,1150,0
4221270340,20150327T000000,655000,3,2.5,2320,2,0,0,3,8,2004,0,98075,47.591,-122.017,2250,4356,4721,2320,0
7177300575,20140903T000000,475000,4,1,1420,1.5,0,0,3,7,1950,0,98115,47.6844,-122.302,1420,6180,6000,1420,0
1471630350,20141024T000000,372500,3,1.75,1550,1,0,0,3,7,1988,0,98045,47.4711,-121.752,1630,15360,12956,1210,340
1250203335,20140527T000000,1.05E+06,4,2.5,2920,1,0,3,3,8,1921,2006,98144,47.5947,-122.288,3210,6825,7200,1470,1450
8815400105,20140603T000000,500000,3,1.75,1620,1,0,0,5,7,1945,0,98115,47.6743,-122.285,1580,5000,4200,830,790
5315100737,20140528T000000,900000,6,2.75,2300,1.5,0,0,4,9,1950,1985,98040,47.5833,-122.242,2720,11740,24773,2300,0
3333002440,20140604T000000,327500,3,1,1070,1,0,0,3,7,1989,0,98118,47.5427,-122.288,1390,2374,7140,1070,0
2130702205,20150406T000000,390000,3,1.75,1790,1,0,0,3,7,1913,1995,98019,47.7429,-121.981,1660,8128,7123,1790,0
2159900060,20150113T000000,451101,2,1.5,1510,2,0,0,4,8,1985,0,98007,47.6214,-122.153,1510,2182,1962,1510,0
194000575,20141014T000000,455000,4,1,1340,1.5,0,2,3,7,1914,0,98116,47.5658,-122.389,1900,5800,5800,1340,0
1531000140,20140701T000000,650000,4,2.5,3350,2,0,0,3,10,2004,0,98010,47.3432,-122.025,3350,39683,46748,3350,0
2125049139,20140806T000000,895000,3,2.5,2500,2,0,0,4,10,1993,0,98112,47.6393,-122.311,2480,5099,7746,1910,590
3623500135,20150326T000000,800000,4,2.25,2350,1,0,1,2,7,1952,0,98040,47.5743,-122.238,2350,10140,10664,1510,840
7805460310,20141113T000000,703770,4,2.25,2550,2,0,0,3,9,1987,0,98006,47.5623,-122.109,2550,11036,12918,2550,0
3021059244,20140814T000000,249950,3,1.75,1320,1,0,0,4,7,1968,0,98002,47.2844,-122.216,1680,10183,10454,1320,0
925049360,20150428T000000,512000,2,2,1270,1,0,0,4,6,1926,0,98105,47.6694,-122.298,1370,5000,3881,610,660
3286800260,20150506T000000,780000,5,2.5,3480,1,0,0,4,8,1972,0,98027,47.4961,-122.063,2610,65775,74052,1980,1500
4137010240,20140716T000000,336000,3,2.25,2820,2,0,0,3,8,1986,0,98092,47.2621,-122.218,2290,8488,11625,2820,0
9368700341,20140822T000000,285000,3,2,2110,1.5,0,0,5,6,1955,0,98178,47.504,-122.26,1350,7683,6900,1220,890
3832310350,20141021T000000,229900,3,1.75,1100,1,0,0,3,7,1981,0,98032,47.3717,-122.277,1700,8447,7224,1100,0
324000350,20150415T000000,667500,4,3,1920,1.5,0,0,4,8,1931,0,98116,47.5718,-122.385,1660,4000,4000,1540,380
9407101840,20140620T000000,378000,4,2.5,1890,1,0,0,3,7,1978,0,98045,47.4491,-121.78,1390,11360,12236,1230,660
1422300140,20140905T000000,454000,3,2.5,2530,2,0,0,3,8,1991,0,98045,47.46,-121.708,1730,43548,43733,1530,1000
6127011000,20140508T000000,537500,4,2.5,2550,2,0,0,3,7,2005,0,98075,47.5928,-122.004,2550,5151,4630,2550,0
2624049117,20140903T000000,425000,3,1,1550,1.5,0,0,4,6,1926,0,98118,47.5387,-122.265,1590,5000,4160,1550,0
3295750550,20141124T000000,290000,3,2,1760,1,0,0,3,7,1998,0,98030,47.3836,-122.184,2590,6600,6600,1760,0
7960100260,20140701T000000,349500,3,2,1270,1,0,0,3,7,1963,0,98122,47.6099,-122.297,1660,3600,3600,1270,0
7625700012,20141202T000000,370000,3,2.75,1250,2,0,0,3,7,2006,0,98136,47.5554,-122.382,1520,3001,1655,830,420
5418200295,20150309T000000,549500,3,1.75,1620,1,0,0,4,8,1961,0,98125,47.703,-122.281,2040,9450,8438,1620,0
7454000295,20150130T000000,245000,2,1,710,1,0,0,3,6,1942,0,98126,47.5165,-122.376,740,6720,6322,710,0
8100000060,20140729T000000,208000,3,1.75,1070,1,0,0,3,7,1994,0,98010,47.3134,-122.023,1480,7200,7200,1070,0
1310500550,20141220T000000,248000,4,2.25,2320,1,0,0,4,8,1966,0,98032,47.3627,-122.285,1970,8690,8760,1160,1160
9485950310,20141003T000000,610000,4,3.25,5450,1.5,0,0,5,9,1984,0,98042,47.351,-122.087,2800,35716,37058,5450,0
4213910030,20150401T000000,550000,4,2.5,1670,2,0,0,3,8,1999,0,98155,47.7667,-122.33,1910,7210,5116,1670,0
1223089083,20141028T000000,750000,3,2.75,3010,2,0,2,3,10,2001,0,98045,47.4881,-121.721,1580,120675,206910,3010,0
2143700861,20141030T000000,192000,2,1.75,1340,1,0,0,3,6,1940,0,98055,47.4785,-122.229,1980,9600,7380,1340,0
5016003230,20150218T000000,169317,2,1,790,1,0,2,3,7,1908,0,98112,47.6248,-122.301,1700,4200,4000,790,0
1338801019,20140701T000000,1.20E+06,4,3.5,3400,2.5,0,0,3,10,2008,0,98112,47.6258,-122.302,2030,4000,3850,2790,610
3592500565,20141029T000000,880000,2,1,1530,1.5,0,0,4,7,1923,0,98112,47.6325,-122.303,2640,6350,6350,1530,0
6414600070,20140617T000000,210000,1,1,930,1,0,0,3,6,1948,0,98133,47.7234,-122.333,1300,8075,7129,930,0
8645500160,20150107T000000,180500,3,1.5,1540,1,0,0,3,7,1973,0,98058,47.4676,-122.184,1600,8250,9800,1010,530
8651520240,20140728T000000,540000,4,2,1990,2,0,0,3,9,1984,0,98074,47.6471,-122.057,2310,28353,29078,1990,0
9408300310,20140624T000000,520000,3,1.75,2300,1,0,0,3,9,1984,0,98072,47.7455,-122.112,2600,34798,35722,2300,0
4202400135,20140626T000000,177500,3,1.5,1220,1,0,0,3,7,1968,0,98055,47.4904,-122.222,1660,6000,6000,1220,0
7129300935,20141105T000000,415000,3,1.75,2380,1,0,2,4,8,1956,0,98118,47.5119,-122.255,2350,6554,5650,1190,1190
8143000310,20140909T000000,495000,4,2.5,2020,1,0,0,5,7,1968,0,98034,47.7289,-122.201,1620,7275,7200,1010,1010
6082400152,20150304T000000,325000,3,2.25,1890,1,0,0,3,8,1966,0,98168,47.4838,-122.299,1580,9488,9646,1890,0
6838000520,20150220T000000,440000,2,1.75,1330,1,0,0,3,7,1985,0,98052,47.6819,-122.161,1470,2735,4903,1330,0
4023500118,20140723T000000,411000,3,1.75,1490,1,0,0,4,7,1959,0,98155,47.7626,-122.297,1840,10150,9844,1190,300
8952900204,20141029T000000,810000,5,3.5,3550,2,0,0,3,9,1998,0,98118,47.5484,-122.269,2030,9600,9600,2550,1000
7922800320,20141016T000000,561750,5,1.75,2040,1,0,2,4,7,1962,0,98008,47.588,-122.118,1950,8270,8996,1020,1020
9542000030,20140722T000000,835100,4,2.5,2380,1,0,0,4,9,1963,0,98005,47.5984,-122.176,2900,10700,12573,2380,0
3787000140,20140901T000000,450000,3,2.25,1780,1,0,0,3,8,1985,0,98034,47.7286,-122.168,1950,7974,9969,1450,330
646910030,20141104T000000,238000,3,2.5,1650,2,0,0,3,7,2004,0,98055,47.4328,-122.196,1460,1875,2807,1650,0
5515600075,20141205T000000,299000,3,1,1510,1,0,0,3,7,1974,0,98001,47.3192,-122.287,1330,46609,142803,1510,0
1377300135,20141017T000000,570000,2,1,1100,1,0,0,4,7,1941,0,98199,47.6446,-122.403,1250,6240,6240,1100,0
5469501940,20140604T000000,340000,3,1.75,2190,2,0,0,4,8,1978,0,98042,47.3845,-122.154,3110,14592,12626,2190,0
9276200890,20150429T000000,450000,2,1.75,1760,1.5,0,0,3,6,1912,0,98116,47.5803,-122.393,1380,3750,2275,1040,720
6385910260,20140910T000000,272750,4,1.5,1800,1,0,0,3,7,1966,0,98146,47.4982,-122.345,1780,8664,8786,1330,470
5101402482,20140724T000000,520000,4,2,2000,2,0,0,4,6,1949,0,98115,47.6956,-122.303,1600,6380,6380,1860,140
9353300140,20140618T000000,284950,3,1,990,1,0,0,5,7,1960,0,98059,47.4887,-122.133,1460,10723,10723,990,0
5379801600,20150424T000000,255000,2,1.5,1480,1,0,0,3,7,1949,0,98188,47.4577,-122.289,1990,9660,9660,1480,0
6082400260,20141112T000000,231500,2,1,1200,1,0,0,5,7,1941,0,98168,47.4832,-122.299,1200,9488,9488,1200,0
2025079033,20141210T000000,415000,1,2,3000,2.5,0,2,3,8,1979,0,98014,47.6331,-121.945,2330,213008,204732,3000,0
6181430800,20150105T000000,330000,4,2.5,3504,2,0,0,3,7,2006,0,98001,47.3012,-122.285,2790,5231,6000,3504,0
3649100473,20140528T000000,365000,3,1.5,1300,1,0,0,3,7,1963,0,98028,47.737,-122.243,2040,9326,12240,1300,0
2011400791,20141007T000000,425000,4,2,1330,1.5,0,0,3,7,1928,2004,98198,47.401,-122.319,1770,10419,9188,1330,0
7549802030,20141104T000000,400000,4,1.75,1850,1,0,0,4,7,1958,0,98108,47.5525,-122.313,1610,5040,6480,1120,730
1898200030,20140922T000000,335000,4,2.5,2240,2,0,0,3,9,1989,0,98023,47.3086,-122.392,2240,9410,9701,2240,0
567000672,20140930T000000,342000,3,3,1260,2,0,0,3,7,2003,0,98144,47.5943,-122.296,1780,7715,1251,1040,220
9126101740,20141204T000000,490000,8,5,2800,2,0,0,3,8,1997,0,98122,47.6086,-122.303,1800,2580,2580,1880,920
5127001600,20141106T000000,331500,4,1.75,1820,1,0,0,4,7,1969,0,98059,47.4757,-122.148,1440,10018,14319,1820,0
1925069121,20150330T000000,960000,3,2.5,1730,3,1,4,3,8,1996,0,98074,47.645,-122.084,2340,16994,4102,1730,0
7511210310,20140709T000000,720500,4,2.5,3350,2,0,0,4,9,1985,0,98053,47.6506,-122.036,2620,35604,35298,3350,0
65000260,20140820T000000,830000,3,2.5,3370,2,0,2,4,8,1912,2001,98126,47.5442,-122.38,1500,6550,6550,2840,530
6372000060,20140523T000000,662990,3,1.75,1240,1.5,0,0,5,7,1926,0,98116,47.5797,-122.405,1660,3600,3600,1240,0
2005300140,20150330T000000,220000,4,2,2340,1.5,0,0,4,6,1959,0,98030,47.3578,-122.178,990,10507,10507,2340,0
5649600435,20150108T000000,349950,5,2,1880,1,0,0,3,7,1952,2000,98118,47.5536,-122.283,1350,5150,4179,940,940
2249500059,20150107T000000,550000,3,2,1810,1,0,0,3,7,1922,0,98109,47.6273,-122.345,1810,2159,2159,1010,800
1773100510,20140915T000000,396000,3,1.75,2340,1,0,0,4,6,1941,0,98106,47.5588,-122.364,860,4800,5668,1200,1140
9521100960,20150116T000000,635000,4,1.5,2820,2,0,0,3,7,1911,0,98103,47.6638,-122.348,1470,1627,4000,2820,0
1785500132,20141118T000000,293000,3,1,1020,1,0,0,3,7,1940,0,98133,47.7198,-122.352,1440,7650,7650,1020,0
8645530060,20140711T000000,339000,3,2.25,2090,1,0,0,4,7,1979,0,98058,47.4654,-122.174,1820,7983,10120,1290,800
7697920060,20140630T000000,285000,4,2.25,1830,2,0,0,4,7,1991,0,98030,47.3679,-122.179,1870,7212,8734,1830,0
9550202010,20140710T000000,775000,6,2.75,2980,1.5,0,0,3,7,1916,0,98103,47.6684,-122.331,1470,5000,5000,2480,500
1821059264,20140626T000000,224000,4,1.5,1600,1,0,0,4,7,1959,0,98002,47.3107,-122.212,1540,9918,9289,1600,0
5700003985,20141029T000000,2.25E+06,4,3.5,4440,2,0,3,5,10,1922,0,98144,47.5744,-122.283,3990,8505,8125,3140,1300
2320069248,20140701T000000,165050,3,1,1200,1,0,0,3,7,1959,0,98022,47.2043,-122.008,1210,8985,8514,1200,0
2658000335,20141027T000000,275000,3,1.25,1230,1.5,0,0,4,7,1913,0,98118,47.5301,-122.271,1310,5000,4500,1230,0
1702901557,20140911T000000,445000,5,3,2930,1,0,0,3,7,1951,0,98118,47.5572,-122.281,1400,5500,5500,1750,1180
1774220350,20150401T000000,510000,3,2.25,2370,1,0,0,3,8,1978,0,98077,47.771,-122.099,2900,37452,38639,1930,440
7355700171,20140610T000000,1.23E+06,4,2.5,3040,2,0,0,3,9,2001,0,98040,47.5934,-122.244,2320,17511,7000,3040,0
3971701922,20141029T000000,390000,3,1.5,1610,1,0,0,3,7,1970,0,98155,47.7674,-122.31,1540,11479,13500,1060,550
3583300135,20140513T000000,460000,3,2.25,2350,1,0,0,3,8,1977,0,98028,47.7433,-122.259,2250,10450,10450,1390,960
9542000075,20150327T000000,700000,3,1.75,2000,1,0,0,4,8,1958,0,98005,47.6001,-122.178,2620,14733,14733,2000,0
4055700955,20140622T000000,874150,4,3.5,3530,2,0,1,3,10,1987,0,98034,47.7073,-122.244,3170,15181,14406,2570,960
4022902505,20140731T000000,470000,3,2.25,2220,2,0,0,3,8,1987,0,98155,47.7635,-122.286,2420,10232,9800,2220,0
8680100030,20140521T000000,374000,3,1.75,2000,1,0,0,4,6,1961,0,98033,47.697,-122.175,1440,9555,9416,2000,0
2923039017,20140717T000000,510000,2,1.75,1210,1.5,0,0,5,7,1950,0,98070,47.4599,-122.45,2020,185565,131115,1210,0
2767604247,20140711T000000,467000,2,2.5,1140,3,0,0,3,8,2007,0,98107,47.6713,-122.383,1220,1189,1181,1140,0
5631500505,20140616T000000,576000,4,2.5,2440,2,0,0,3,8,2002,0,98028,47.7386,-122.238,2480,11429,28405,2440,0
3356406510,20140530T000000,196440,3,2,1560,1,0,0,3,6,1992,0,98001,47.2804,-122.251,1120,7950,7352,1560,0
7701990700,20141231T000000,825000,4,2.5,3210,2,0,0,3,10,1993,0,98077,47.709,-122.073,3330,18901,18901,3210,0
8835200800,20150408T000000,281000,2,1,930,1,0,0,3,7,1981,0,98034,47.7242,-122.161,1370,3488,2600,930,0
8902500118,20140812T000000,326000,3,2.5,1782,3,0,0,3,7,2000,0,98125,47.7114,-122.301,1550,1744,1577,1782,0
2822079012,20150410T000000,340000,3,1.75,1740,1,0,0,4,7,1980,0,98010,47.3583,-121.927,1576,54685,46580,1740,0
9485950060,20141208T000000,440000,5,1.75,3690,1,0,0,3,9,1985,0,98042,47.3473,-122.085,2680,44131,36036,1890,1800
424069264,20140522T000000,749000,4,2.5,2930,2,0,0,3,9,1998,0,98075,47.5937,-122.047,2930,33976,18199,2930,0
3581000340,20150227T000000,340000,4,1,1230,1.5,0,0,3,7,1963,0,98034,47.7269,-122.24,1490,8316,8316,1230,0
7625704005,20140506T000000,561000,3,2,2000,2,0,0,3,7,1916,1986,98136,47.5452,-122.393,1840,7000,7000,2000,0
1545803240,20141031T000000,270000,3,2.25,1520,1,0,0,3,7,1988,0,98038,47.3605,-122.049,1530,7930,7930,1160,360
8080400045,20140620T000000,600000,2,1,1040,1,0,0,4,7,1919,1980,98112,47.619,-122.311,2250,4800,3600,1040,0
8651402920,20140505T000000,219900,4,1.5,1120,1,0,0,3,6,1969,2014,98042,47.3628,-122.087,1150,5304,5427,1120,0
3121069036,20141208T000000,617000,3,1.75,3020,2,0,0,3,8,1992,0,98092,47.2662,-122.088,1890,209959,360241,3020,0
2540800390,20140904T000000,469000,3,2.25,1820,2,0,0,3,8,1978,0,98034,47.7208,-122.236,1850,8437,8446,1820,0
7978800621,20140811T000000,229000,3,1,1370,1,0,0,3,7,1942,0,98003,47.3058,-122.306,1768,8702,56628,1370,0
1336300445,20150422T000000,1.27E+06,4,3,3130,2.5,0,0,5,9,1906,0,98102,47.6272,-122.316,2920,4500,2646,2290,840
6159400060,20140805T000000,365000,3,1.5,1640,1,0,0,3,7,1958,0,98155,47.7443,-122.327,1640,8955,8301,1290,350
9510930350,20141212T000000,429000,4,2.5,2650,2,0,0,3,9,2001,0,98001,47.3477,-122.271,2730,8688,9301,2650,0
5535600520,20141208T000000,550000,4,2.5,2850,2,0,0,3,9,2003,0,98019,47.7353,-121.973,2820,7500,6809,2850,0
7634800070,20150116T000000,453000,3,2.5,1820,1,0,0,4,7,1955,0,98166,47.4582,-122.365,1870,16300,16300,1220,600
8581200350,20140617T000000,187500,3,1.5,1180,1,0,0,4,7,1977,0,98023,47.2966,-122.374,1180,7370,7000,1180,0
6190701146,20150415T000000,520500,6,2.5,1880,1,0,0,5,7,1955,0,98133,47.7556,-122.352,1510,9840,14350,1640,240
522059299,20150204T000000,300000,3,1.75,1280,1,0,0,4,7,1977,0,98031,47.4212,-122.199,1680,11704,12776,1280,0
1513800036,20140516T000000,799000,4,3.25,3120,2,0,0,3,9,2005,0,98115,47.69,-122.299,2520,6000,5000,2370,750
6699930550,20150203T000000,338000,3,2.5,2470,2,0,0,3,8,2003,0,98038,47.3438,-122.039,2500,4993,4948,2470,0
9839300875,20140514T000000,800000,3,1,1700,1.5,0,0,4,8,1906,0,98122,47.612,-122.292,1610,4180,4400,1700,0
2493200435,20140825T000000,360000,2,2,1180,1,0,1,4,6,1945,0,98136,47.5275,-122.383,1350,4000,3200,590,590
226039282,20140728T000000,442500,6,2.5,2800,1,0,0,3,7,1968,0,98177,47.7735,-122.378,2290,8716,10490,1400,1400
1020069017,20150327T000000,700000,4,1,1300,1,0,3,4,6,1920,0,98022,47.2313,-122.023,2560,425581,1651359,1300,0
5450900140,20140508T000000,830000,5,3,3040,1,0,0,5,9,1968,0,98040,47.5562,-122.22,3180,12390,9601,1970,1070
8093800200,20141118T000000,360400,3,2.5,1630,2,0,0,3,8,1987,0,98011,47.7574,-122.228,1700,8850,11592,1630,0
3205000310,20141121T000000,345000,3,1,1340,1,0,0,5,7,1960,0,98056,47.5407,-122.177,1310,9350,9339,1340,0
7230000350,20140909T000000,300000,3,1.75,1830,1,0,0,4,7,1966,0,98059,47.4774,-122.098,1320,51400,51836,1430,400
1066600045,20140904T000000,350000,3,1,1240,1,0,0,5,7,1959,0,98056,47.5233,-122.185,1810,10800,10800,1240,0
2822069078,20141008T000000,368000,4,2,2500,1,0,0,3,7,1972,0,98038,47.3708,-122.049,1960,36900,36900,1540,960
8731900340,20140623T000000,264000,3,1.75,1760,1,0,0,4,8,1966,0,98023,47.3129,-122.369,2000,7500,7482,1760,0
